corp_name,stock_code,corp_type,level1,level2,level3,level4,level5
화승인더스트리,006060,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 종합 도매업,상품 종합 도매업,상품 종합 도매업
CJ대한통운,000120,유가증권시장,운수 및 창고업,육상운송 및 파이프라인 운송업,도로 화물 운송업,,
HMM,011200,유가증권시장,운수 및 창고업,수상 운송업,해상 운송업,외항 운송업,외항 화물 운송업
KSS해운,044450,유가증권시장,운수 및 창고업,수상 운송업,해상 운송업,외항 운송업,외항 화물 운송업
STX그린로지스,465770,유가증권시장,운수 및 창고업,수상 운송업,해상 운송업,,
국보,001140,유가증권시장,운수 및 창고업,육상운송 및 파이프라인 운송업,도로 화물 운송업,도로 화물 운송업,일반 화물자동차 운송업
대한항공,003490,유가증권시장,운수 및 창고업,항공 운송업,항공 여객 운송업,,
대한해운,005880,유가증권시장,운수 및 창고업,수상 운송업,해상 운송업,외항 운송업,외항 화물 운송업
동방,004140,유가증권시장,운수 및 창고업,창고 및 운송관련 서비스업,기타 운송관련 서비스업,,
동양고속,084670,유가증권시장,운수 및 창고업,육상운송 및 파이프라인 운송업,육상 여객 운송업,시외버스 운송업,시외버스 운송업
세방,004360,유가증권시장,운수 및 창고업,육상운송 및 파이프라인 운송업,도로 화물 운송업,도로 화물 운송업,일반 화물자동차 운송업
아시아나항공,020560,유가증권시장,운수 및 창고업,항공 운송업,항공 여객 운송업,,
에어부산,298690,유가증권시장,운수 및 창고업,항공 운송업,항공 여객 운송업,,
인터지스,129260,유가증권시장,운수 및 창고업,육상운송 및 파이프라인 운송업,도로 화물 운송업,도로 화물 운송업,일반 화물자동차 운송업
제주항공,089590,유가증권시장,운수 및 창고업,항공 운송업,항공 여객 운송업,,
진에어,272450,유가증권시장,운수 및 창고업,항공 운송업,항공 여객 운송업,,
천일고속,000650,유가증권시장,운수 및 창고업,육상운송 및 파이프라인 운송업,육상 여객 운송업,시외버스 운송업,시외버스 운송업
케이씨티시,009070,유가증권시장,운수 및 창고업,육상운송 및 파이프라인 운송업,도로 화물 운송업,도로 화물 운송업,일반 화물자동차 운송업
티웨이항공,091810,유가증권시장,운수 및 창고업,항공 운송업,항공 여객 운송업,,
팬오션,028670,유가증권시장,운수 및 창고업,수상 운송업,해상 운송업,외항 운송업,외항 화물 운송업
한국공항,005430,유가증권시장,운수 및 창고업,창고 및 운송관련 서비스업,기타 운송관련 서비스업,항공 운송지원 서비스업,기타 항공 운송지원 서비스업
한솔로지스틱스,009180,유가증권시장,운수 및 창고업,창고 및 운송관련 서비스업,기타 운송관련 서비스업,그 외 기타 운송관련 서비스업,
한익스프레스,014130,유가증권시장,운수 및 창고업,육상운송 및 파이프라인 운송업,도로 화물 운송업,도로 화물 운송업,일반 화물자동차 운송업
한진,002320,유가증권시장,운수 및 창고업,육상운송 및 파이프라인 운송업,도로 화물 운송업,도로 화물 운송업,기타 도로화물 운송업
현대글로비스,086280,유가증권시장,운수 및 창고업,창고 및 운송관련 서비스업,기타 운송관련 서비스업,그 외 기타 운송관련 서비스업,
흥아해운,003280,유가증권시장,운수 및 창고업,수상 운송업,해상 운송업,외항 운송업,외항 화물 운송업
모나용평,070960,유가증권시장,숙박 및 음식점업,숙박업,일반 및 생활 숙박시설 운영업,일반 및 생활 숙박시설 운영업,휴양콘도 운영업
신세계푸드,031440,유가증권시장,숙박 및 음식점업,음식점 및 주점업,음식점업,기관 구내식당업,기관 구내식당업
CJ CGV,079160,유가증권시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 및 비디오물 상영업,영화관 운영업
DB,012030,유가증권시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터시스템 통합 자문, 구축 및 관리업",컴퓨터시스템 통합 자문 및 구축 서비스업
KTcs,058850,유가증권시장,정보통신업,정보서비스업,기타 정보 서비스업,그 외 기타 정보 서비스업,데이터베이스 및 온라인정보 제공업
KTis,058860,유가증권시장,정보통신업,정보서비스업,기타 정보 서비스업,그 외 기타 정보 서비스업,데이터베이스 및 온라인정보 제공업
LG씨엔에스,064400,유가증권시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터시스템 통합 자문, 구축 및 관리업",컴퓨터시스템 통합 자문 및 구축 서비스업
LG유플러스,032640,유가증권시장,정보통신업,우편 및 통신업,전기 통신업,무선 및 위성 통신업,무선 및 위성 통신업
LG헬로비전,037560,유가증권시장,정보통신업,방송 및 영상·오디오물 제공 서비스업,텔레비전 방송업,"유선, 위성 및 기타 방송업",유선 방송업
NAVER,035420,유가증권시장,정보통신업,정보서비스업,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 및 기타 인터넷 정보매개 서비스업,포털 및 기타 인터넷 정보매개 서비스업
NICE평가정보,030190,유가증권시장,정보통신업,정보서비스업,기타 정보 서비스업,그 외 기타 정보 서비스업,데이터베이스 및 온라인정보 제공업
SBS,034120,유가증권시장,정보통신업,방송 및 영상·오디오물 제공 서비스업,텔레비전 방송업,지상파 방송업,지상파 방송업
SK텔레콤,017670,유가증권시장,정보통신업,우편 및 통신업,전기 통신업,무선 및 위성 통신업,무선 및 위성 통신업
YG PLUS,037270,유가증권시장,정보통신업,정보서비스업,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",,
넷마블,251270,유가증권시장,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,
다우기술,023590,유가증권시장,정보통신업,정보서비스업,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",,
더블유게임즈,192080,유가증권시장,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,
더존비즈온,012510,유가증권시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터시스템 통합 자문, 구축 및 관리업",컴퓨터시설 관리업
롯데이노베이트,286940,유가증권시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터시스템 통합 자문, 구축 및 관리업",컴퓨터시스템 통합 자문 및 구축 서비스업
미래아이앤지,007120,유가증권시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,
비상교육,100220,유가증권시장,정보통신업,출판업,"서적, 잡지 및 기타 인쇄물 출판업",서적 출판업,
삼성에스디에스,018260,유가증권시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터시스템 통합 자문, 구축 및 관리업",컴퓨터시스템 통합 자문 및 구축 서비스업
삼성출판사,068290,유가증권시장,정보통신업,출판업,"서적, 잡지 및 기타 인쇄물 출판업",서적 출판업,
시프트업,462870,유가증권시장,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,모바일 게임 소프트웨어 개발 및 공급업
신세계I&C,035510,유가증권시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터시스템 통합 자문, 구축 및 관리업",컴퓨터시스템 통합 자문 및 구축 서비스업
아센디오,012170,유가증권시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업",,
아시아나IDT,267850,유가증권시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터시스템 통합 자문, 구축 및 관리업",컴퓨터시스템 통합 자문 및 구축 서비스업
아이에이치큐,003560,유가증권시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업",,
아이티센씨티에스,031820,유가증권시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터 프로그래밍 서비스업,
엔씨소프트,036570,유가증권시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
엔에이치엔,181710,유가증권시장,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,
유엔젤,072130,유가증권시장,정보통신업,정보서비스업,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",,
인스코비,006490,유가증권시장,정보통신업,우편 및 통신업,전기 통신업,,
카카오,035720,유가증권시장,정보통신업,정보서비스업,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 및 기타 인터넷 정보매개 서비스업,포털 및 기타 인터넷 정보매개 서비스업
케이티,030200,유가증권시장,정보통신업,우편 및 통신업,전기 통신업,,
케이티스카이라이프,053210,유가증권시장,정보통신업,방송 및 영상·오디오물 제공 서비스업,텔레비전 방송업,"유선, 위성 및 기타 방송업",위성 및 기타 방송업
콘텐트리중앙,036420,유가증권시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업",,
크래프톤,259960,유가증권시장,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,
키다리스튜디오,020120,유가증권시장,정보통신업,정보서비스업,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",,
텔코웨어,078000,유가증권시장,정보통신업,정보서비스업,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",,
하이브,352820,유가증권시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,오디오물 출판 및 원판 녹음업,,
현대오토에버,307950,유가증권시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
현대퓨처넷,126560,유가증권시장,정보통신업,우편 및 통신업,전기 통신업,기타 전기 통신업,그 외 기타 전기 통신업
AK홀딩스,006840,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
BGF,027410,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
BNK금융지주,138930,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
CJ,001040,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
CS홀딩스,000590,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
DB손해보험,005830,유가증권시장,금융 및 보험업,보험업,보험업,손해 및 보증 보험업,손해 보험업
DB증권,016610,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
F&F 홀딩스,007700,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
GS,078930,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
GS피앤엘,499790,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
HDC,012630,유가증권시장,금융 및 보험업,금융업,기타 금융업,,
HD한국조선해양,009540,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
HD현대,267250,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
HL홀딩스,060980,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
HS효성,487570,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,그 외 기타 분류 안된 금융업
JB금융지주,175330,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
JW홀딩스,096760,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
KB금융,105560,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
KB발해인프라,415640,유가증권시장,금융 및 보험업,금융업,신탁업 및 집합투자업,,
KC그린홀딩스,009440,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
LG,003550,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
LS,006260,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
LS에코에너지,229640,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
LX홀딩스,383800,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
NH투자증권,005940,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
OCI홀딩스,010060,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
SK,034730,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
SK디스커버리,006120,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
SK스퀘어,402340,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
SK증권,001510,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
SNT홀딩스,036530,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
iM금융지주,139130,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
경동인베스트,012320,유가증권시장,금융 및 보험업,금융업,기타 금융업,,
교보증권,030610,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
기업은행,024110,유가증권시장,금융 및 보험업,금융업,은행 및 저축기관,일반은행,국내은행
노루홀딩스,000320,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
농심홀딩스,072710,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
다올투자증권,030210,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
대덕,008060,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
대상홀딩스,084690,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
대신증권,003540,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
동국홀딩스,001230,유가증권시장,금융 및 보험업,금융업,기타 금융업,,
동아쏘시오홀딩스,000640,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
동양생명,082640,유가증권시장,금융 및 보험업,보험업,보험업,생명 보험업,생명 보험업
동원산업,006040,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
두산,000150,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
디와이,013570,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
롯데손해보험,000400,유가증권시장,금융 및 보험업,보험업,보험업,손해 및 보증 보험업,손해 보험업
롯데지주,004990,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
맥쿼리인프라,088980,유가증권시장,금융 및 보험업,금융업,신탁업 및 집합투자업,신탁업 및 집합투자업,신탁업 및 집합투자업
맵스리얼티1,094800,유가증권시장,금융 및 보험업,금융업,신탁업 및 집합투자업,,
메리츠금융지주,138040,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
미래에셋생명,085620,유가증권시장,금융 및 보험업,보험업,보험업,생명 보험업,생명 보험업
미래에셋증권,006800,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
미원홀딩스,107590,유가증권시장,금융 및 보험업,금융업,기타 금융업,,
부국증권,001270,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
삼성생명,032830,유가증권시장,금융 및 보험업,보험업,보험업,생명 보험업,생명 보험업
삼성증권,016360,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
삼성카드,029780,유가증권시장,금융 및 보험업,금융업,기타 금융업,여신금융업,신용카드 및 할부금융업
삼성화재해상보험,000810,유가증권시장,금융 및 보험업,보험업,보험업,손해 및 보증 보험업,손해 보험업
삼양홀딩스,000070,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
상상인증권,001290,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
샘표,007540,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
서연,007860,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
서울보증보험,031210,유가증권시장,금융 및 보험업,보험업,보험업,손해 및 보증 보험업,보증 보험업
세아제강지주,003030,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
스틱인베스트먼트,026890,유가증권시장,금융 및 보험업,금융업,신탁업 및 집합투자업,신탁업 및 집합투자업,신탁업 및 집합투자업
신영증권,001720,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
신한글로벌액티브리츠,481850,유가증권시장,금융 및 보험업,금융업,신탁업 및 집합투자업,신탁업 및 집합투자업,신탁업 및 집합투자업
신한지주,055550,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
에이플러스에셋,244920,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,보험 및 연금관련 서비스업,보험 및 연금관련 서비스업,보험 대리 및 중개업
영원무역홀딩스,009970,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
오리온홀딩스,001800,유가증권시장,금융 및 보험업,금융업,기타 금융업,,
우리금융지주,316140,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
유안타증권,003470,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
유진증권,001200,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
유화증권,003460,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
일진홀딩스,015860,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
제주은행,006220,유가증권시장,금융 및 보험업,금융업,은행 및 저축기관,일반은행,국내은행
카카오뱅크,323410,유가증권시장,금융 및 보험업,금융업,은행 및 저축기관,일반은행,국내은행
카카오페이,377300,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
코리안리,003690,유가증권시장,금융 및 보험업,보험업,재 보험업,재 보험업,재 보험업
코스맥스비티아이,044820,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
코오롱,002020,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
콜마홀딩스,024720,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
쿠쿠홀딩스,192400,유가증권시장,금융 및 보험업,금융업,기타 금융업,,
크라운해태홀딩스,005740,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
키움증권,039490,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
티와이홀딩스,363280,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
풍산홀딩스,005810,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
하나금융지주,086790,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
하이트진로홀딩스,000140,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
한국ANKOR유전,152550,유가증권시장,금융 및 보험업,금융업,신탁업 및 집합투자업,,
한국금융지주,071050,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
한국앤컴퍼니,000240,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
한국자산신탁,123890,유가증권시장,금융 및 보험업,금융업,신탁업 및 집합투자업,,
한국전자홀딩스,006200,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
한국토지신탁,034830,유가증권시장,금융 및 보험업,금융업,신탁업 및 집합투자업,,
한미사이언스,008930,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
한솔홀딩스,004150,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
한양증권,001750,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
한진칼,180640,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
한화비전,489790,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
한화생명,088350,유가증권시장,금융 및 보험업,보험업,보험업,생명 보험업,생명 보험업
한화손해보험,000370,유가증권시장,금융 및 보험업,보험업,보험업,손해 및 보증 보험업,손해 보험업
한화투자증권,003530,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
현대지에프홀딩스,005440,유가증권시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
현대차증권,001500,유가증권시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
현대해상,001450,유가증권시장,금융 및 보험업,보험업,보험업,손해 및 보증 보험업,손해 보험업
효성,004800,유가증권시장,금융 및 보험업,금융업,기타 금융업,,
흥국화재,000540,유가증권시장,금융 및 보험업,보험업,보험업,손해 및 보증 보험업,손해 보험업
ESR켄달스퀘어리츠,365550,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,,
KB스타리츠,432320,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 임대업,비주거용 건물 임대업
NH올원리츠,400760,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 개발 및 공급업,
NH프라임리츠,338100,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,,
SK디앤디,210980,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 개발 및 공급업,비주거용 건물 개발 및 공급업
SK리츠,395400,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 임대업,비주거용 건물 임대업
디앤디플랫폼리츠,377190,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,,
롯데리츠,330590,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,,
마스턴프리미어리츠,357430,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,,
미래에셋글로벌리츠,396690,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 임대업,
미래에셋맵스리츠,357250,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,,
삼성FN리츠,448730,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 임대업,
스타에스엠리츠,204210,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,,
신한서부티엔디리츠,404990,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 임대업,비주거용 건물 임대업
신한알파리츠,293940,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 임대업,
에이리츠,140910,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 개발 및 공급업,주거용 건물 개발 및 공급업
이리츠코크렙,088260,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 임대업,비주거용 건물 임대업
이스타코,015020,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 개발 및 공급업,주거용 건물 개발 및 공급업
이지스레지던스리츠,350520,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,,
이지스밸류플러스리츠,334890,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,,
자이에스앤디,317400,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,,
제이알글로벌리츠,348950,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,,
케이탑리츠,145270,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 임대업,비주거용 건물 임대업
코람코더원리츠,417310,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 임대업,비주거용 건물 임대업
코람코라이프인프라리츠,357120,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 임대업,
한화리츠,451800,유가증권시장,부동산업,부동산업,부동산 임대 및 공급업,부동산 임대업,비주거용 건물 임대업
HD현대마린솔루션,443060,유가증권시장,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",엔지니어링 서비스업,
HS애드,035000,유가증권시장,"전문, 과학 및 기술 서비스업",전문 서비스업,광고업,광고 대행업,광고 대행업
INVENI,015360,유가증권시장,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,,
NICE,034310,유가증권시장,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,,
녹십자홀딩스,005250,유가증권시장,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,,
대성홀딩스,016710,유가증권시장,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,,
도화엔지니어링,002150,유가증권시장,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",엔지니어링 서비스업,건물 및 토목 엔지니어링 서비스업
삼성E&A,028050,유가증권시장,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",엔지니어링 서비스업,기타 엔지니어링 서비스업
성창기업지주,000180,유가증권시장,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
씨케이솔루션,480370,유가증권시장,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",,
아세아,002030,유가증권시장,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,,
에스케이바이오팜,326030,유가증권시장,"전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,자연과학 연구개발업,
웅진,016880,유가증권시장,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,,
유수홀딩스,000700,유가증권시장,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,,
이노션,214320,유가증권시장,"전문, 과학 및 기술 서비스업",전문 서비스업,광고업,광고 대행업,광고 대행업
제일기획,030000,유가증권시장,"전문, 과학 및 기술 서비스업",전문 서비스업,광고업,광고 대행업,광고 대행업
제일파마홀딩스,002620,유가증권시장,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,,
