corp_name,stock_code,corp_type,level1,level2,level3,level4,level5
디에이피,066900,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,인쇄회로기판 및 전자부품 실장기판 제조업,
디엔에프,092070,코스닥시장,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,그 외 기타 화학제품 제조업,
디오,039840,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,기타 의료용 기기 제조업,치과기공물 제조업
디와이씨,310870,코스닥시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
디와이피엔에프,104460,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"산업용 트럭, 승강기 및 물품취급장비 제조업",컨베이어장치 제조업
디이엔티,079810,코스닥시장,제조업,전기장비 제조업,기타 전기장비 제조업,,
디젠스,113810,코스닥시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
디지아이,043360,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",컴퓨터 및 주변장치 제조업,,
디케이락,105740,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"펌프 및 압축기 제조업; 탭, 밸브 및 유사장치 제조 포함","탭, 밸브 및 유사장치 제조업"
디케이앤디,263020,코스닥시장,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,1차 플라스틱제품 제조업,플라스틱 합성피혁 제조업
디케이티,290550,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,인쇄회로기판 및 전자부품 실장기판 제조업,전자부품 실장기판 제조업
디티씨,066670,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,표시장치 제조업,액정 표시장치 제조업
딜리,131180,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",컴퓨터 및 주변장치 제조업,기억장치 및 주변기기 제조업,컴퓨터 프린터 제조업
라닉스,317120,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,전자집적회로 제조업,비메모리용 및 기타 전자집적회로 제조업
라메디텍,462510,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,방사선 장치 및 전기식 진단 기기 제조업,
라온테크,232680,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,산업용 로봇 제조업,산업용 로봇 제조업
라온텍,418420,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,,
라이온켐텍,171120,코스닥시장,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,그 외 기타 화학제품 제조업,
라이콤,388790,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송 장비 제조업,,
라파스,214260,코스닥시장,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"세제, 화장품 및 광택제 제조업",화장품 제조업
램테크놀러지,171010,코스닥시장,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기초 화학물질 제조업,기초 유기 화학물질 제조업,기타 기초 유기 화학물질 제조업
러셀,217500,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
레몬,294140,코스닥시장,제조업,화학물질 및 화학제품 제조업; 의약품 제외,화학섬유 제조업,화학섬유 제조업,합성섬유 제조업
레이,228670,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,방사선 장치 및 전기식 진단 기기 제조업,방사선 장치 제조업
레이언스,228850,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,방사선 장치 및 전기식 진단 기기 제조업,방사선 장치 제조업
레이저쎌,412350,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
레이저옵텍,199550,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,방사선 장치 및 전기식 진단 기기 제조업,전기식 진단 및 요법 기기 제조업
레이크머티리얼즈,281740,코스닥시장,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,,
레인보우로보틱스,277810,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,산업용 로봇 제조업,산업용 로봇 제조업
로보로보,215100,코스닥시장,제조업,전기장비 제조업,기타 전기장비 제조업,,
로보스타,090360,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,산업용 로봇 제조업,산업용 로봇 제조업
로보티즈,108490,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,기타 특수 목적용 기계 제조업,그 외 기타 특수목적용 기계 제조업
로체시스템즈,071280,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
로킷헬스케어,376900,코스닥시장,제조업,의료용 물질 및 의약품 제조업,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,그 외 기타 의료용품 및 의약 관련제품 제조업
루멘스,038060,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",
루미르,474170,코스닥시장,제조업,기타 운송장비 제조업,"항공기, 우주선 및 부품 제조업","항공기, 우주선 및 보조장치 제조업","유인 항공기, 항공우주선 및 보조장치 제조업"
리노공업,058470,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,기타 전자부품 제조업,
리더스코스메틱,016100,코스닥시장,제조업,"펄프, 종이 및 종이제품 제조업","골판지, 종이 상자 및 종이 용기 제조업",,
리메드,302550,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,기타 의료용 기기 제조업,그 외 기타 의료용 기기 제조업
리튬포어스,073570,코스닥시장,제조업,기타 제품 제조업,그 외 기타 제품 제조업,,
링크드,193250,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,기타 전자부품 제조업,
마녀공장,439090,코스닥시장,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,,
마니커에프앤지,195500,코스닥시장,제조업,식료품 제조업,"도축, 육류 가공 및 저장 처리업",육류 가공 및 저장 처리업,가금류 가공 및 저장 처리업
마이크로디지탈,305090,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,,
마이크로컨텍솔,098120,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,기타 전자부품 제조업,
마이크로투나노,424980,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",기타 반도체소자 제조업
매일유업,267980,코스닥시장,제조업,식료품 제조업,동·식물성 유지 및 낙농제품 제조업,,
매일홀딩스,005990,코스닥시장,제조업,식료품 제조업,동·식물성 유지 및 낙농제품 제조업,,
머큐리,100590,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송 장비 제조업,방송 및 무선 통신장비 제조업,
메가터치,446540,코스닥시장,제조업,전기장비 제조업,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,일차전지 제조업
메디아나,041920,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,방사선 장치 및 전기식 진단 기기 제조업,전기식 진단 및 요법 기기 제조업
메디콕스,054180,코스닥시장,제조업,기타 운송장비 제조업,선박 및 보트 건조업,선박 및 수상 부유 구조물 건조업,선박 구성 부분품 제조업
메디톡스,086900,코스닥시장,제조업,의료용 물질 및 의약품 제조업,기초 의약 물질 제조업,,
메디포스트,078160,코스닥시장,제조업,의료용 물질 및 의약품 제조업,기초 의약 물질 제조업,,
메카로,241770,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,,
메타바이오메드,059210,코스닥시장,제조업,의료용 물질 및 의약품 제조업,의료용품 및 기타 의약 관련제품 제조업,,
멕아이씨에스,058110,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,방사선 장치 및 전기식 진단 기기 제조업,전기식 진단 및 요법 기기 제조업
모델솔루션,417970,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
모베이스,101330,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송 장비 제조업,방송 및 무선 통신장비 제조업,
모베이스전자,012860,코스닥시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
모아텍,033200,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,기타 전자부품 제조업,
모트렉스,118990,코스닥시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
모티브링크,463480,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,기타 전자부품 제조업,전자감지장치 제조업
모헨즈,006920,코스닥시장,제조업,비금속 광물제품 제조업,"시멘트, 석회, 플라스터 및 그 제품 제조업","콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업",레미콘 제조업
무림SP,001810,코스닥시장,제조업,"펄프, 종이 및 종이제품 제조업","펄프, 종이 및 판지 제조업",,
미래나노텍,095500,코스닥시장,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,기타 플라스틱제품 제조업,
미래생명자원,218150,코스닥시장,제조업,식료품 제조업,동물용 사료 및 조제식품 제조업,,
미래컴퍼니,049950,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
미코,059090,코스닥시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,,
민테크,452200,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업","전자기 측정, 시험 및 분석기구 제조업"
바디텍메드,206640,코스닥시장,제조업,의료용 물질 및 의약품 제조업,의료용품 및 기타 의약 관련제품 제조업,,
바이넥스,053030,코스닥시장,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,,
바이오니아,064550,코스닥시장,제조업,의료용 물질 및 의약품 제조업,의료용품 및 기타 의약 관련제품 제조업,,
협진,138360,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
형지I&C,011080,코스닥시장,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,기타 봉제의복 제조업,
화성밸브,039610,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"펌프 및 압축기 제조업; 탭, 밸브 및 유사장치 제조 포함","탭, 밸브 및 유사장치 제조업"
화신정공,126640,코스닥시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
